"run_id","n_groups","group_match","value_match","output_path"
2531,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02531.rds"
2628,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02628.rds"
2533,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02533.rds"
2535,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02535.rds"
2537,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02537.rds"
2630,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02630.rds"
2539,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02539.rds"
2541,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02541.rds"
2543,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02543.rds"
2632,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02632.rds"
2545,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02545.rds"
2547,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02547.rds"
2634,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02634.rds"
2549,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02549.rds"
2551,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02551.rds"
2553,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02553.rds"
2636,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02636.rds"
2555,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02555.rds"
2557,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02557.rds"
2559,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02559.rds"
2638,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02638.rds"
2561,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02561.rds"
2563,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02563.rds"
2640,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02640.rds"
2565,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02565.rds"
2642,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02642.rds"
2567,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02567.rds"
2644,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02644.rds"
2569,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02569.rds"
2646,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02646.rds"
2571,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02571.rds"
2573,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02573.rds"
2648,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02648.rds"
2575,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02575.rds"
2650,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02650.rds"
2577,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02577.rds"
2652,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02652.rds"
2579,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02579.rds"
2654,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02654.rds"
2656,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02656.rds"
2581,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02581.rds"
2658,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02658.rds"
2583,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02583.rds"
2660,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02660.rds"
2585,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02585.rds"
2662,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02662.rds"
2587,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02587.rds"
2664,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02664.rds"
2666,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02666.rds"
2589,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02589.rds"
2668,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02668.rds"
2591,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02591.rds"
2670,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02670.rds"
2593,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02593.rds"
2672,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02672.rds"
2595,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02595.rds"
2674,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02674.rds"
2597,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02597.rds"
2676,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02676.rds"
2599,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02599.rds"
2678,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02678.rds"
2601,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02601.rds"
2680,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02680.rds"
2603,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02603.rds"
2682,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02682.rds"
2605,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02605.rds"
2684,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02684.rds"
2607,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02607.rds"
2686,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02686.rds"
2609,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02609.rds"
2688,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02688.rds"
2611,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02611.rds"
2690,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02690.rds"
2613,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02613.rds"
2692,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02692.rds"
2615,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02615.rds"
2694,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02694.rds"
2617,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02617.rds"
2696,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02696.rds"
2619,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02619.rds"
2698,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02698.rds"
2621,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02621.rds"
2700,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02700.rds"
2623,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02623.rds"
2625,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02625.rds"
2627,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02627.rds"
2629,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02629.rds"
2702,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02702.rds"
2631,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02631.rds"
2633,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02633.rds"
2635,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02635.rds"
2704,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02704.rds"
2637,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02637.rds"
2639,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02639.rds"
2641,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02641.rds"
2643,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02643.rds"
2706,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02706.rds"
2645,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02645.rds"
2647,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02647.rds"
2649,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02649.rds"
2708,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02708.rds"
2651,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02651.rds"
2653,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02653.rds"
2655,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02655.rds"
2657,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02657.rds"
2710,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02710.rds"
2659,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02659.rds"
2661,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02661.rds"
2663,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02663.rds"
2665,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02665.rds"
2712,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02712.rds"
2667,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02667.rds"
2669,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02669.rds"
2671,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02671.rds"
2673,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02673.rds"
2714,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02714.rds"
2675,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02675.rds"
2677,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02677.rds"
2679,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02679.rds"
2681,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02681.rds"
2716,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02716.rds"
2683,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02683.rds"
2685,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02685.rds"
2687,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02687.rds"
2689,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02689.rds"
2691,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02691.rds"
2718,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02718.rds"
2693,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02693.rds"
2695,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02695.rds"
2697,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02697.rds"
2699,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02699.rds"
2720,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02720.rds"
2701,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02701.rds"
2722,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02722.rds"
2703,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02703.rds"
2724,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02724.rds"
2705,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02705.rds"
2726,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02726.rds"
2707,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02707.rds"
2728,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02728.rds"
2709,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02709.rds"
2730,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02730.rds"
2711,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02711.rds"
2713,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02713.rds"
2732,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02732.rds"
2715,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02715.rds"
2734,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02734.rds"
2717,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02717.rds"
2736,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02736.rds"
2719,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02719.rds"
2738,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02738.rds"
2721,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02721.rds"
2740,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02740.rds"
2723,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02723.rds"
2742,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02742.rds"
2725,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02725.rds"
2744,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02744.rds"
2746,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02746.rds"
2727,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02727.rds"
2748,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02748.rds"
2729,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02729.rds"
2750,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02750.rds"
2731,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02731.rds"
2752,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02752.rds"
2733,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02733.rds"
2754,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02754.rds"
2735,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02735.rds"
2756,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02756.rds"
2737,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02737.rds"
2758,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02758.rds"
2760,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02760.rds"
2739,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02739.rds"
2762,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02762.rds"
2741,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02741.rds"
2764,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02764.rds"
2743,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02743.rds"
2766,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02766.rds"
2745,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02745.rds"
2768,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02768.rds"
2747,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02747.rds"
2749,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02749.rds"
2770,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02770.rds"
2751,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02751.rds"
2772,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02772.rds"
2753,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02753.rds"
2774,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02774.rds"
2755,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02755.rds"
2776,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02776.rds"
2757,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02757.rds"
2778,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02778.rds"
2759,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02759.rds"
2780,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02780.rds"
2761,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02761.rds"
2782,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02782.rds"
2763,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02763.rds"
2765,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02765.rds"
2784,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02784.rds"
2767,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02767.rds"
2786,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02786.rds"
2769,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02769.rds"
2788,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02788.rds"
2771,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02771.rds"
2790,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02790.rds"
2792,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02792.rds"
2773,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02773.rds"
2794,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02794.rds"
2775,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02775.rds"
2796,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02796.rds"
2777,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02777.rds"
2798,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02798.rds"
2800,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02800.rds"
2779,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02779.rds"
2802,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02802.rds"
2781,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02781.rds"
2804,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02804.rds"
2783,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02783.rds"
2806,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02806.rds"
2785,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02785.rds"
2808,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02808.rds"
2787,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02787.rds"
2810,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02810.rds"
2789,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02789.rds"
2812,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02812.rds"
2791,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02791.rds"
2793,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02793.rds"
2814,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02814.rds"
2795,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02795.rds"
2816,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02816.rds"
2797,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02797.rds"
2818,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02818.rds"
2799,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02799.rds"
2820,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02820.rds"
2801,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02801.rds"
2822,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02822.rds"
2803,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02803.rds"
2824,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02824.rds"
2805,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02805.rds"
2826,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02826.rds"
2807,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02807.rds"
2828,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02828.rds"
2809,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02809.rds"
2830,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02830.rds"
2811,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02811.rds"
2832,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02832.rds"
2813,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02813.rds"
2834,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02834.rds"
2836,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02836.rds"
2815,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02815.rds"
2838,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02838.rds"
2840,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02840.rds"
2842,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02842.rds"
2844,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02844.rds"
2846,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02846.rds"
2848,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02848.rds"
2850,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02850.rds"
2852,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02852.rds"
2854,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02854.rds"
2856,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02856.rds"
2858,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02858.rds"
2860,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02860.rds"
2862,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02862.rds"
2864,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02864.rds"
2817,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02817.rds"
2866,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02866.rds"
2868,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02868.rds"
2870,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02870.rds"
2872,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02872.rds"
2874,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02874.rds"
2876,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02876.rds"
2878,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02878.rds"
2880,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02880.rds"
2882,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02882.rds"
2884,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02884.rds"
2886,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02886.rds"
2888,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02888.rds"
2819,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02819.rds"
2890,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02890.rds"
2892,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02892.rds"
2894,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02894.rds"
2896,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02896.rds"
2898,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02898.rds"
2900,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02900.rds"
2902,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02902.rds"
2904,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02904.rds"
2906,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02906.rds"
2908,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02908.rds"
2910,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02910.rds"
2912,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02912.rds"
2821,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02821.rds"
2914,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02914.rds"
2916,5,TRUE,TRUE,"data/simulated/ground_truth/splatter/splatter_truth_run_02916.rds"
